frame_id,fn_nano,nano_tp,nano_fp,nano_count,fn_medium,medium_tp,medium_fp,medium_count,x_count,mean_iou_nano,mean_iou_medium
18465,4,9,1,10,0,13,2,15,13,0.8472133278846741,0.9528771042823792
18466,6,8,0,8,1,13,0,13,14,0.8786388635635376,0.9379450678825378
18467,6,7,1,8,1,12,1,13,13,0.8615392446517944,0.956009566783905
18468,3,7,1,8,0,10,4,14,10,0.8444260358810425,0.9434316754341125
18469,6,8,0,8,1,13,3,16,14,0.8054983019828796,0.9188674092292786
18470,6,6,0,6,1,11,5,16,12,0.8527536988258362,0.9347130060195923
18471,4,7,2,9,0,11,5,16,11,0.7870021462440491,0.941446840763092
18472,6,6,2,8,0,12,5,17,12,0.8079390525817871,0.9233439564704895
18473,7,6,0,6,1,12,2,14,13,0.8670524954795837,0.9361146092414856
18474,8,5,0,5,2,11,1,12,13,0.9447992444038391,0.9470123052597046
18475,5,6,0,6,0,11,0,11,11,0.8920154571533203,0.9461028575897217
18476,6,5,0,5,0,11,0,11,11,0.862104058265686,0.9521715641021729
18477,6,6,1,7,1,11,2,13,12,0.9085373878479004,0.9434759020805359
18478,4,8,0,8,0,12,0,12,12,0.8766988515853882,0.9661833643913269
18479,5,7,0,7,0,12,2,14,12,0.8546656370162964,0.9569215774536133
18480,7,7,1,8,1,13,3,16,14,0.9109529256820679,0.9441741108894348
18481,7,8,0,8,2,13,2,15,15,0.8960425853729248,0.9512532949447632
18482,7,7,2,9,1,13,1,14,14,0.8991130590438843,0.9217175841331482
18483,10,5,1,6,2,13,0,13,15,0.8092941045761108,0.911101222038269
18484,8,5,2,7,1,12,1,13,13,0.846310019493103,0.9162538051605225
18485,7,5,1,6,1,11,1,12,12,0.8784823417663574,0.9264053106307983
18486,7,5,2,7,1,11,3,14,12,0.9267498850822449,0.9520007967948914
18487,7,6,0,6,1,12,2,14,13,0.8446221351623535,0.929103434085846
18488,9,4,3,7,2,11,2,13,13,0.8455159068107605,0.9454061985015869
18489,6,5,1,6,0,11,1,12,11,0.813923180103302,0.9534029364585876
18490,8,6,1,7,2,12,0,12,14,0.8941326141357422,0.9559887051582336
18491,6,7,2,9,0,13,2,15,13,0.7857733368873596,0.9284254312515259
18492,7,6,0,6,0,13,1,14,13,0.8479415774345398,0.9409923553466797
18493,4,8,1,9,0,12,2,14,12,0.8128710985183716,0.959516704082489
18494,7,5,2,7,0,12,1,13,12,0.9255244135856628,0.9570250511169434
18495,8,7,1,8,3,12,2,14,15,0.8544523119926453,0.9598388075828552
18496,8,6,0,6,0,14,0,14,14,0.8709321618080139,0.9292706847190857
18497,8,5,0,5,0,13,0,13,13,0.8556288480758667,0.9534572958946228
18498,7,7,1,8,2,12,1,13,14,0.8675349950790405,0.9539546370506287
18499,7,7,0,7,0,14,1,15,14,0.8844736218452454,0.954798698425293
18500,5,8,1,9,0,13,0,13,13,0.8676853179931641,0.9459459781646729
18501,6,7,1,8,0,13,0,13,13,0.8341304063796997,0.9305800199508667
18502,7,4,0,4,2,9,2,11,11,0.7709922194480896,0.9290028810501099
18503,4,7,1,8,0,11,0,11,11,0.8039096593856812,0.9346916079521179
18504,4,7,0,7,1,10,2,12,11,0.8288842439651489,0.9303057789802551
18505,4,6,0,6,1,9,1,10,10,0.7668210864067078,0.9526345729827881
18506,3,8,0,8,1,10,0,10,11,0.7952691316604614,0.9524617195129395
18507,5,7,1,8,0,12,1,13,12,0.839511513710022,0.9525301456451416
18508,5,6,2,8,1,10,2,12,11,0.832273006439209,0.9481846690177917
18509,6,5,1,6,2,9,1,10,11,0.8797174692153931,0.9246860146522522
18510,6,5,2,7,1,10,0,10,11,0.8245871663093567,0.9146354794502258
18511,7,4,1,5,1,10,1,11,11,0.7284048795700073,0.9057334661483765
18512,7,3,1,4,0,10,1,11,10,0.8330066204071045,0.9366887211799622
18513,6,4,1,5,0,10,0,10,10,0.8354158401489258,0.880522608757019
18514,7,2,0,2,0,9,0,9,9,0.8822045922279358,0.8777425289154053
18515,7,2,0,2,0,9,1,10,9,0.8737841844558716,0.8989419937133789
18516,6,3,0,3,0,9,1,10,9,0.8020004630088806,0.886850118637085
18517,8,2,0,2,0,10,0,10,10,0.7667936086654663,0.8838774561882019
18518,7,1,0,1,0,8,0,8,8,0.8998672366142273,0.8932031393051147
18519,7,1,0,1,0,8,0,8,8,0.8859817385673523,0.9006369113922119
18520,7,1,0,1,0,8,0,8,8,0.8503020405769348,0.8693471550941467
18521,6,1,0,1,1,6,0,6,7,0.8744238615036011,0.9047748446464539
18522,6,2,0,2,1,7,0,7,8,0.8843653202056885,0.8978140950202942
18523,6,1,2,3,0,7,1,8,7,0.9503878951072693,0.9171238541603088
18524,5,2,0,2,1,6,1,7,7,0.9142229557037354,0.8922578692436218
18525,3,2,0,2,0,5,0,5,5,0.9078042507171631,0.8961693644523621
18526,4,2,0,2,1,5,0,5,6,0.8948885798454285,0.8796907663345337
18527,4,2,0,2,1,5,0,5,6,0.9062727689743042,0.8729733228683472
18528,4,2,0,2,0,6,0,6,6,0.9036482572555542,0.9283480644226074
18529,4,3,0,3,0,7,0,7,7,0.9150498509407043,0.9376789927482605
18530,6,2,2,4,0,8,0,8,8,0.9492177963256836,0.9138842821121216
18531,4,2,0,2,0,6,0,6,6,0.896498441696167,0.88913494348526
18532,5,1,0,1,1,5,2,7,6,0.89494788646698,0.9383541941642761
18533,6,1,0,1,3,4,0,4,7,0.9148234128952026,0.9286606907844543
18534,5,1,0,1,2,4,0,4,6,0.9374467730522156,0.9469920992851257
18535,5,2,1,3,0,7,0,7,7,0.8933447599411011,0.8410502076148987
18536,4,2,1,3,1,5,2,7,6,0.8802584409713745,0.9101167917251587
18537,6,1,1,2,0,7,0,7,7,0.8322830200195312,0.8706678152084351
18538,6,2,1,3,1,7,0,7,8,0.8200147747993469,0.8221939206123352
18539,5,1,0,1,0,6,1,7,6,0.8842731714248657,0.8487744927406311
18540,4,1,0,1,1,4,1,5,5,0.8796094655990601,0.9310690760612488
18541,7,0,0,0,1,6,0,6,7,0.0,0.8757114410400391
18542,7,1,0,1,2,6,0,6,8,0.660618245601654,0.8481596112251282
18543,6,0,0,0,0,6,2,8,6,0.0,0.8753204941749573
18544,7,1,0,1,2,6,1,7,8,0.8854013681411743,0.8902793526649475
18545,6,2,0,2,1,7,3,10,8,0.7983314990997314,0.8254554867744446
18546,6,2,0,2,1,7,2,9,8,0.8139429688453674,0.8847838640213013
18547,9,1,0,1,2,8,0,8,10,0.8305361866950989,0.8839523196220398
18548,9,1,0,1,2,8,0,8,10,0.8743560314178467,0.8917673826217651
18549,8,1,0,1,0,9,3,12,9,0.8247987031936646,0.8529336452484131
18550,9,3,0,3,2,10,3,13,12,0.6970030665397644,0.8981410264968872
18551,9,4,0,4,3,10,2,12,13,0.7145925760269165,0.8596735000610352
18552,7,5,0,5,1,11,0,11,12,0.7322688698768616,0.9106151461601257
18553,10,5,0,5,2,13,2,15,15,0.7655795812606812,0.9258766174316406
18554,10,8,1,9,4,14,1,15,18,0.7972782850265503,0.9264401197433472
18555,8,6,1,7,1,13,3,16,14,0.8715269565582275,0.9376763105392456
18556,8,5,2,7,1,12,2,14,13,0.8334163427352905,0.908168375492096
18557,8,5,1,6,1,12,1,13,13,0.7646102905273438,0.9391794800758362
18558,6,5,1,6,0,11,3,14,11,0.804505467414856,0.9327221512794495
18559,4,7,2,9,1,10,3,13,11,0.7906149625778198,0.9425095319747925
18560,3,9,3,12,0,12,5,17,12,0.8497146964073181,0.944237232208252
18561,5,8,3,11,0,13,2,15,13,0.8686040639877319,0.9268277883529663
18562,7,6,3,9,0,13,5,18,13,0.8995142579078674,0.967553973197937
18563,6,7,1,8,0,13,5,18,13,0.8652752637863159,0.932252049446106
18564,5,6,2,8,2,9,7,16,11,0.8244946002960205,0.9556180238723755
18565,7,6,1,7,0,13,3,16,13,0.797315776348114,0.949752688407898
18566,5,7,1,8,0,12,3,15,12,0.9000110030174255,0.9369296431541443
18567,5,6,1,7,2,9,6,15,11,0.8271841406822205,0.9288605451583862
18568,0,9,1,10,0,9,6,15,9,0.8345898389816284,0.9751560688018799
18569,3,6,2,8,1,8,3,11,9,0.902610719203949,0.9310144186019897
18570,9,5,2,7,0,14,4,18,14,0.8617841601371765,0.9203630089759827
18571,7,10,0,10,0,17,3,20,17,0.8399573564529419,0.9488869905471802
18572,3,10,2,12,0,13,8,21,13,0.8907953500747681,0.9672887325286865
18573,7,9,0,9,2,14,4,18,16,0.8736563324928284,0.9397377967834473
18574,2,9,1,10,1,10,7,17,11,0.8772814273834229,0.9702790379524231
18575,3,8,0,8,0,11,7,18,11,0.8863286972045898,0.9516600966453552
18576,7,6,1,7,0,13,5,18,13,0.8766639232635498,0.962444543838501
18577,4,9,1,10,1,12,5,17,13,0.8267233967781067,0.9662267565727234
18578,6,9,0,9,0,15,4,19,15,0.8092682361602783,0.9617560505867004
18579,6,8,1,9,1,13,4,17,14,0.8125044107437134,0.955041229724884
18580,3,10,2,12,0,13,6,19,13,0.8279721140861511,0.9681143164634705
18581,4,8,0,8,1,11,4,15,12,0.8763564825057983,0.9527149200439453
18582,5,9,0,9,1,13,1,14,14,0.8300381898880005,0.9649479389190674
18583,6,6,3,9,0,12,6,18,12,0.8562498688697815,0.9748069643974304
18584,7,9,2,11,2,14,4,18,16,0.8440675139427185,0.9616715312004089
18585,2,10,0,10,0,12,10,22,12,0.8279560804367065,0.940265953540802
18586,5,7,5,12,0,12,5,17,12,0.9094565510749817,0.9567252993583679
18587,6,7,3,10,0,13,2,15,13,0.8716824650764465,0.9642452597618103
18588,7,11,0,11,1,17,4,21,18,0.8454298377037048,0.9490475654602051
18589,4,11,0,11,1,14,7,21,15,0.8977838754653931,0.94852215051651
18590,7,8,3,11,1,14,3,17,15,0.8577490448951721,0.968049943447113
18591,9,7,3,10,3,13,5,18,16,0.8138985633850098,0.9627684950828552
18592,4,11,2,13,1,14,2,16,15,0.8376367092132568,0.9586077332496643
18593,4,9,0,9,0,13,2,15,13,0.8392053246498108,0.9214648604393005
18594,6,8,0,8,0,14,3,17,14,0.8926928043365479,0.9119724631309509
18595,5,8,0,8,2,11,7,18,13,0.8487093448638916,0.9734817147254944
18596,7,7,2,9,0,14,3,17,14,0.8797626495361328,0.9300840497016907
18597,10,8,1,9,2,16,5,21,18,0.8885977864265442,0.9458552002906799
18598,5,10,0,10,0,15,2,17,15,0.9079526662826538,0.9673395752906799
18599,4,10,0,10,0,14,3,17,14,0.85032719373703,0.9711818099021912
18600,5,11,0,11,1,15,3,18,16,0.8428136706352234,0.932202935218811
18601,8,7,1,8,0,15,3,18,15,0.8869810700416565,0.9648163914680481
18602,9,9,4,13,2,16,1,17,18,0.8466888070106506,0.9413013458251953
18603,8,9,1,10,2,15,1,16,17,0.8764753341674805,0.9621836543083191
18604,4,9,1,10,0,13,2,15,13,0.881718099117279,0.9659488201141357
18605,7,9,3,12,1,15,4,19,16,0.9087947010993958,0.9507197737693787
18606,7,10,2,12,0,17,3,20,17,0.8887230753898621,0.9613535404205322
18607,5,10,2,12,2,13,7,20,15,0.8998501896858215,0.9764547348022461
18608,6,9,0,9,1,14,2,16,15,0.8972191214561462,0.9430332779884338
18609,6,6,2,8,1,11,5,16,12,0.890073835849762,0.9319326281547546
18610,9,8,2,10,1,16,3,19,17,0.8701618909835815,0.9414666891098022
18611,3,9,0,9,0,12,7,19,12,0.9074026942253113,0.9752714037895203
18612,5,9,1,10,1,13,7,20,14,0.9010703563690186,0.9690393805503845
18613,6,8,2,10,0,14,5,19,14,0.9154685139656067,0.9559387564659119
18614,5,10,1,11,0,15,4,19,15,0.8782310485839844,0.9414539933204651
18615,6,8,2,10,2,12,8,20,14,0.8959423303604126,0.9697802662849426
18616,4,9,1,10,0,13,12,25,13,0.8563212752342224,0.9211788773536682
18617,7,9,3,12,2,14,6,20,16,0.8693802356719971,0.9411817789077759
18618,6,9,0,9,1,14,5,19,15,0.9149075746536255,0.9329013824462891
18619,8,8,1,9,0,16,4,20,16,0.9274463653564453,0.9637336134910583
18620,8,7,2,9,2,13,3,16,15,0.9331653714179993,0.9628457427024841
18621,6,7,1,8,1,12,5,17,13,0.9056995511054993,0.9710678458213806
18622,5,10,0,10,1,14,5,19,15,0.8544194102287292,0.9298135638237
18623,4,7,0,7,1,10,6,16,11,0.925177276134491,0.9612265825271606
18624,4,7,1,8,0,11,6,17,11,0.8946475982666016,0.9596644043922424
18625,5,6,1,7,1,10,8,18,11,0.9371883273124695,0.9697940945625305
18626,7,8,1,9,1,14,3,17,15,0.8959213495254517,0.9496517777442932
18627,8,7,0,7,1,14,1,15,15,0.9283613562583923,0.9512709379196167
18628,7,8,1,9,1,14,2,16,15,0.8804488182067871,0.9595975279808044
18629,7,9,1,10,2,14,1,15,16,0.9291640520095825,0.9662904143333435
18630,7,8,0,8,1,14,1,15,15,0.923771321773529,0.9591207504272461
18631,6,8,1,9,1,13,1,14,14,0.9130916595458984,0.9648141264915466
18632,7,7,0,7,1,13,0,13,14,0.916599690914154,0.9629572629928589
18633,7,7,1,8,1,13,1,14,14,0.9171280264854431,0.9628958106040955
18634,6,7,2,9,0,13,1,14,13,0.9217147827148438,0.9652301073074341
18635,8,7,2,9,2,13,0,13,15,0.9291937947273254,0.9731963872909546
18636,7,7,1,8,1,13,1,14,14,0.9253079295158386,0.9685659408569336
18637,5,8,3,11,1,12,2,14,13,0.8940482139587402,0.9622641205787659
18638,8,5,2,7,0,13,2,15,13,0.9304889440536499,0.9724317193031311
18639,7,5,3,8,0,12,5,17,12,0.9374047517776489,0.9715879559516907
18640,7,8,3,11,2,13,3,16,15,0.8839170932769775,0.9662946462631226
18641,7,6,3,9,0,13,2,15,13,0.9263529777526855,0.9571943283081055
18642,6,6,3,9,1,11,4,15,12,0.9323462843894958,0.9505428671836853
18643,8,5,1,6,1,12,5,17,13,0.9355820417404175,0.9552488327026367
18644,6,7,2,9,1,12,5,17,13,0.9176293015480042,0.8955309391021729
18645,6,7,1,8,1,12,8,20,13,0.9169456362724304,0.9721579551696777
18646,9,7,1,8,1,15,5,20,16,0.931108295917511,0.9705851078033447
18647,8,7,4,11,1,14,4,18,15,0.8753212094306946,0.9507144093513489
18648,6,8,0,8,1,13,5,18,14,0.8884297013282776,0.9627155661582947
18649,7,7,2,9,1,13,4,17,14,0.9031959176063538,0.9596265554428101
18650,6,7,0,7,0,13,4,17,13,0.9047242403030396,0.9653874635696411
18651,6,8,2,10,0,14,1,15,14,0.9116427898406982,0.9469815492630005
18652,4,9,2,11,0,13,3,16,13,0.9091492891311646,0.971939206123352
18653,5,8,1,9,0,13,4,17,13,0.9033762216567993,0.9716228246688843
18654,4,9,1,10,0,13,7,20,13,0.8561728000640869,0.9743948578834534
18655,6,7,1,8,0,13,5,18,13,0.8777628540992737,0.9562348127365112
18656,5,8,3,11,0,13,7,20,13,0.8938148021697998,0.9645687341690063
18657,4,8,2,10,0,12,5,17,12,0.8685106039047241,0.9674974083900452
18658,5,9,3,12,1,13,6,19,14,0.8196700215339661,0.9661346077919006
18659,6,9,4,13,0,15,4,19,15,0.8544824719429016,0.9590660333633423
18660,11,7,0,7,2,16,1,17,18,0.8665021657943726,0.9441044926643372
18661,9,7,1,8,2,14,2,16,16,0.8207915425300598,0.9362040758132935
18662,12,6,1,7,2,16,2,18,18,0.772282063961029,0.9276577234268188
18663,7,9,2,11,2,14,1,15,16,0.869133710861206,0.9410114288330078
18664,11,7,0,7,3,15,1,16,18,0.921592652797699,0.9487114548683167
18665,6,9,2,11,0,15,1,16,15,0.8268101215362549,0.9513833522796631
18666,6,7,1,8,1,12,3,15,13,0.9054506421089172,0.9504570960998535
18667,3,11,0,11,0,14,3,17,14,0.8379833102226257,0.9546425938606262
18668,4,11,0,11,2,13,3,16,15,0.8752569556236267,0.9727184772491455
18669,4,9,0,9,2,11,7,18,13,0.8693063259124756,0.9663600325584412
18670,3,9,3,12,0,12,5,17,12,0.8459521532058716,0.9550033211708069
18671,6,9,2,11,0,15,6,21,15,0.8690030574798584,0.9538204073905945
18672,5,12,4,16,1,16,5,21,17,0.8175668120384216,0.9552668929100037
18673,3,11,2,13,0,14,4,18,14,0.8655414581298828,0.9648968577384949
18674,3,10,3,13,0,13,9,22,13,0.8023737668991089,0.930425763130188
18675,4,11,2,13,1,14,7,21,15,0.7917278409004211,0.9741011261940002
18676,3,12,4,16,0,15,6,21,15,0.8042778372764587,0.9679204225540161
18677,7,10,0,10,1,16,4,20,17,0.7922728657722473,0.952953577041626
18678,5,11,1,12,0,16,6,22,16,0.8238351941108704,0.9605075716972351
18679,2,10,2,12,0,12,7,19,12,0.8022906184196472,0.9469923973083496
18680,5,9,1,10,0,14,5,19,14,0.7169883251190186,0.9565795660018921
18681,4,10,3,13,0,14,5,19,14,0.7487547397613525,0.9562853574752808
18682,8,9,3,12,1,16,6,22,17,0.7669289112091064,0.9655433297157288
18683,5,9,4,13,0,14,3,17,14,0.7904584407806396,0.9641291499137878
18684,4,8,7,15,0,12,10,22,12,0.8321585059165955,0.9483401775360107
18685,11,6,1,7,0,17,2,19,17,0.9018234610557556,0.9515768885612488
18686,5,10,3,13,0,15,8,23,15,0.8397127985954285,0.9570308327674866
18687,8,6,2,8,0,14,3,17,14,0.8375303745269775,0.9652557373046875
18688,8,8,0,8,1,15,2,17,16,0.7804052233695984,0.9355727434158325
18689,8,9,1,10,1,16,3,19,17,0.8068723082542419,0.9574198126792908
18690,7,11,0,11,0,18,6,24,18,0.7494905591011047,0.9535552263259888
18691,8,10,1,11,0,18,3,21,18,0.7619994878768921,0.9654359817504883
18692,10,6,0,6,1,15,6,21,16,0.7978560924530029,0.9495596289634705
18693,10,5,1,6,0,15,3,18,15,0.8407034873962402,0.963718056678772
18694,7,8,1,9,0,15,6,21,15,0.765804648399353,0.9321369528770447
18695,7,8,0,8,1,14,4,18,15,0.7474154233932495,0.961151659488678
18696,9,6,0,6,1,14,4,18,15,0.722987174987793,0.9322361350059509
18697,7,6,2,8,0,13,4,17,13,0.7737144827842712,0.9509143233299255
18698,10,6,0,6,1,15,1,16,16,0.72427898645401,0.9370392560958862
18699,7,7,0,7,1,13,3,16,14,0.7135151028633118,0.9416614174842834
18700,10,3,1,4,0,13,6,19,13,0.750009298324585,0.9294710159301758
18701,8,5,0,5,0,13,3,16,13,0.7631703615188599,0.9150266051292419
18702,10,3,0,3,1,12,4,16,13,0.8480818867683411,0.9455772042274475
18703,10,2,2,4,2,10,2,12,12,0.756078839302063,0.926336944103241
18704,9,4,1,5,2,11,2,13,13,0.8725273013114929,0.9065883159637451
18705,6,3,0,3,0,9,4,13,9,0.7709934711456299,0.9054975509643555
18706,8,4,1,5,0,12,2,14,12,0.7006857991218567,0.9020745754241943
18707,9,2,1,3,0,11,1,12,11,0.8093459010124207,0.895334005355835
18708,9,3,0,3,1,11,0,11,12,0.7845068573951721,0.8757268786430359
18709,7,3,0,3,0,10,3,13,10,0.8509359359741211,0.914179801940918
18710,10,4,0,4,1,13,0,13,14,0.7158246040344238,0.9116130471229553
18711,10,2,0,2,0,12,1,13,12,0.8011358976364136,0.9126689434051514
18712,9,3,0,3,0,12,0,12,12,0.7569782137870789,0.8942482471466064
18713,9,1,1,2,0,10,2,12,10,0.8832569122314453,0.938050389289856
18714,9,3,0,3,0,12,1,13,12,0.7355050444602966,0.9230122566223145
18715,9,2,0,2,2,9,1,10,11,0.7747371792793274,0.9189364314079285
18716,10,2,1,3,1,11,1,12,12,0.8517054915428162,0.9025434255599976
18717,7,4,1,5,2,9,1,10,11,0.8259409070014954,0.9098387956619263
18718,7,3,1,4,1,9,2,11,10,0.8683183193206787,0.9332187175750732
18719,7,3,2,5,1,9,1,10,10,0.829808235168457,0.9126002788543701
18720,6,3,0,3,2,7,1,8,9,0.8048722147941589,0.9128141403198242
18721,10,1,0,1,3,8,1,9,11,0.9238994121551514,0.9337058067321777
18722,9,3,0,3,1,11,0,11,12,0.9028903841972351,0.9003625512123108
18723,5,3,1,4,0,8,1,9,8,0.854376494884491,0.930654764175415
18724,5,3,0,3,0,8,0,8,8,0.6956841349601746,0.9290656447410583
18725,4,3,0,3,0,7,1,8,7,0.8835210800170898,0.9333664178848267
18726,6,1,1,2,1,6,1,7,7,0.9075356125831604,0.936639130115509
18727,7,2,3,5,1,8,3,11,9,0.9000880718231201,0.9344842433929443
18728,8,3,2,5,0,11,0,11,11,0.7538520693778992,0.897959291934967
18729,7,3,1,4,0,10,0,10,10,0.9322401881217957,0.8732196092605591
18730,8,4,3,7,2,10,1,11,12,0.9137731790542603,0.9178926348686218
18731,9,3,1,4,1,11,1,12,12,0.9506143927574158,0.9257224798202515
18732,5,5,3,8,0,10,1,11,10,0.8872124552726746,0.9478195309638977
18733,8,4,3,7,0,12,1,13,12,0.9185777306556702,0.9443894028663635
18734,9,4,1,5,1,12,0,12,13,0.9147815704345703,0.9589315056800842
18735,5,7,1,8,0,12,3,15,12,0.8230363726615906,0.9501385688781738
18736,7,6,0,6,0,13,1,14,13,0.8496448397636414,0.9645810723304749
18737,7,7,1,8,0,14,0,14,14,0.8444271683692932,0.9548590779304504
18738,5,7,0,7,1,11,2,13,12,0.8509920835494995,0.9219532012939453
18739,6,5,0,5,0,11,2,13,11,0.7742249369621277,0.9209412932395935
18740,6,6,1,7,1,11,1,12,12,0.7854434847831726,0.932512640953064
18741,8,6,0,6,0,14,0,14,14,0.8360264897346497,0.9331288933753967
18742,8,5,1,6,0,13,1,14,13,0.8233806490898132,0.9407061338424683
18743,10,3,0,3,0,13,2,15,13,0.8045924305915833,0.9033188223838806
18744,11,3,1,4,2,12,1,13,14,0.8322842121124268,0.9268938899040222
18745,7,5,0,5,0,12,1,13,12,0.881975531578064,0.9444509148597717
18746,7,4,0,4,0,11,0,11,11,0.7845870852470398,0.9136562347412109
18747,8,4,0,4,0,12,0,12,12,0.8282636404037476,0.9343941807746887
18748,7,6,3,9,0,13,1,14,13,0.9013948440551758,0.9460203647613525
18749,5,7,1,8,0,12,1,13,12,0.8693475723266602,0.9650015234947205
18750,8,7,0,7,0,15,0,15,15,0.847537100315094,0.9435303211212158
18751,10,7,1,8,0,17,0,17,17,0.8393806219100952,0.959021270275116
18752,13,3,2,5,0,16,1,17,16,0.8549126982688904,0.9578450918197632
18753,10,8,2,10,0,18,4,22,18,0.8239685297012329,0.9473378658294678
18754,9,9,1,10,0,18,3,21,18,0.8393336534500122,0.9535819292068481
18755,6,10,3,13,0,16,3,19,16,0.8565723299980164,0.9421868324279785
18756,8,9,2,11,0,17,1,18,17,0.8418989777565002,0.9359970688819885
18757,10,8,1,9,2,16,2,18,18,0.8347160816192627,0.9608983397483826
18758,8,7,0,7,1,14,3,17,15,0.8662538528442383,0.9451382756233215
18759,7,7,2,9,0,14,1,15,14,0.8430947661399841,0.964694082736969
18760,10,9,0,9,2,17,1,18,19,0.7910490036010742,0.9667368531227112
18761,8,9,2,11,0,17,1,18,17,0.8629015684127808,0.9514658451080322
18762,8,7,2,9,0,15,4,19,15,0.8455190062522888,0.9551157355308533
18763,7,8,0,8,0,15,2,17,15,0.8200953602790833,0.9357670545578003
18764,8,6,0,6,0,14,2,16,14,0.8635199666023254,0.9445720314979553
18765,10,4,1,5,0,14,2,16,14,0.8713229894638062,0.9416424632072449
18766,11,5,0,5,0,16,1,17,16,0.8818909525871277,0.9216982126235962
18767,7,5,0,5,0,12,1,13,12,0.7483731508255005,0.898735761642456
18768,7,7,0,7,0,14,0,14,14,0.8220447897911072,0.9439014792442322
18769,8,5,2,7,0,13,0,13,13,0.8760324716567993,0.9337446689605713
18770,6,6,1,7,0,12,3,15,12,0.8660499453544617,0.9514731764793396
18771,8,7,1,8,0,15,2,17,15,0.8122441172599792,0.9517826437950134
18772,8,8,2,10,0,16,2,18,16,0.870535135269165,0.9282550811767578
18773,7,8,1,9,0,15,2,17,15,0.8541363477706909,0.9518134593963623
18774,10,6,1,7,0,16,1,17,16,0.8917081356048584,0.938615083694458
18775,6,8,1,9,0,14,2,16,14,0.8869045376777649,0.932915985584259
18776,3,10,0,10,0,13,2,15,13,0.8080462217330933,0.956615149974823
18777,8,6,0,6,0,14,1,15,14,0.9008037447929382,0.9542645812034607
18778,9,6,0,6,0,15,1,16,15,0.9077948927879333,0.9594232439994812
18779,7,7,0,7,1,13,2,15,14,0.8511641621589661,0.9756893515586853
18780,4,9,2,11,0,13,2,15,13,0.8978557586669922,0.9645015001296997
18781,6,8,1,9,0,14,2,16,14,0.8948031663894653,0.9576326608657837
18782,6,9,0,9,1,14,3,17,15,0.8623235821723938,0.9645851254463196
18783,6,8,1,9,1,13,1,14,14,0.8496543765068054,0.9612963795661926
18784,5,9,0,9,0,14,2,16,14,0.8909091949462891,0.9539487957954407
18785,4,10,1,11,1,13,2,15,14,0.8319643139839172,0.9557737708091736
18786,5,8,2,10,1,12,3,15,13,0.8218797445297241,0.9656223654747009
18787,4,7,2,9,0,11,4,15,11,0.7820712924003601,0.9539344906806946
18788,7,6,0,6,0,13,1,14,13,0.8931382298469543,0.9591864347457886
18789,7,6,3,9,0,13,2,15,13,0.8950250744819641,0.9611839652061462
18790,3,8,0,8,0,11,1,12,11,0.8220341205596924,0.9400025010108948
18791,4,10,1,11,0,14,0,14,14,0.8388341665267944,0.9447574019432068
18792,3,9,0,9,0,12,0,12,12,0.7910234928131104,0.932607114315033
18793,4,8,0,8,0,12,1,13,12,0.8052347898483276,0.9689300656318665
18794,4,9,2,11,1,12,3,15,13,0.8636988997459412,0.9583069682121277
18795,3,11,0,11,0,14,0,14,14,0.808636486530304,0.9570346474647522
18796,5,10,1,11,0,15,0,15,15,0.8232165575027466,0.9593469500541687
18797,5,8,0,8,0,13,0,13,13,0.8531409502029419,0.9687148332595825
18798,4,9,1,10,0,13,1,14,13,0.8571039438247681,0.9610265493392944
18799,9,6,0,6,2,13,1,14,15,0.9014472961425781,0.9569723606109619
18800,8,7,1,8,1,14,1,15,15,0.9015434384346008,0.9310309290885925
18801,6,8,1,9,1,13,1,14,14,0.8480938076972961,0.9654763340950012
18802,7,6,1,7,1,12,0,12,13,0.9043222069740295,0.9439420104026794
18803,6,7,0,7,0,13,0,13,13,0.8541659712791443,0.937355637550354
18804,7,6,2,8,1,12,0,12,13,0.8920212388038635,0.9478136897087097
18805,5,8,3,11,0,13,0,13,13,0.9013729691505432,0.9595078825950623
18806,3,9,0,9,0,12,0,12,12,0.8835117816925049,0.9597305655479431
18807,4,8,3,11,0,12,1,13,12,0.8500510454177856,0.9499287605285645
18808,2,8,0,8,0,10,3,13,10,0.8744150400161743,0.9610894322395325
18809,3,7,1,8,0,10,0,10,10,0.8559857606887817,0.9710256457328796
18810,5,7,0,7,0,12,0,12,12,0.8851891756057739,0.951185941696167
18811,6,7,1,8,0,13,2,15,13,0.9038552045822144,0.9527291655540466
18812,9,5,0,5,1,13,1,14,14,0.8852545022964478,0.9389740228652954
18813,5,7,1,8,0,12,2,14,12,0.9079064130783081,0.9388279318809509
18814,5,7,1,8,0,12,1,13,12,0.8397339582443237,0.9613523483276367
18815,7,7,1,8,0,14,0,14,14,0.9104153513908386,0.9562117457389832
18816,7,7,1,8,0,14,1,15,14,0.8292428255081177,0.9395831227302551
18817,5,6,1,7,0,11,4,15,11,0.7816653251647949,0.9319803714752197
18818,6,7,0,7,1,12,3,15,13,0.833853542804718,0.9543039798736572
18819,6,6,1,7,0,12,3,15,12,0.7771139740943909,0.9531367421150208
18820,4,7,1,8,0,11,3,14,11,0.8503724336624146,0.9567041993141174
18821,5,8,2,10,0,13,2,15,13,0.8479931950569153,0.9339959621429443
18822,8,7,0,7,1,14,3,17,15,0.8083187341690063,0.9497591853141785
18823,3,10,0,10,1,12,4,16,13,0.7748627662658691,0.9381222128868103
